,Link,Nom,Detalls,Colors,Descompte
650,https://www.nike.com/ca/t/sportswear-tech-fleece-shorts-FD05Wf/DV0539-104,Nike Sportswear Tech Fleece,Men's Shorts,2 Colours,18% off
651,https://www.nike.com/ca/t/sportswear-woven-trousers-0RdXD4/DM5610-010,Nike Sportswear,Men's Woven Trousers,1 Colour,39% off
652,https://www.nike.com/ca/t/blazer-77-shoe-J48x5k/CJ9693-001,Nike Blazer '77,Men's Shoe,1 Colour,29% off
653,https://www.nike.com/ca/t/sportswear-woven-jacket-nDKcPq/DX1662-070,Nike Sportswear,Men's Woven Jacket,1 Colour,39% off
654,https://www.nike.com/ca/t/la-clippers-city-edition-dri-fit-nba-swingman-jersey-WJGdWT/DB4031-462,LA Clippers City Edition,Nike Dri-FIT NBA Swingman Jersey,1 Colour,19% off
655,https://www.nike.com/ca/t/sportswear-swoosh-semi-brushed-back-pullover-hoodie-p83z8R/DH1027-437,Nike Sportswear Swoosh,Men's Semi-Brushed Back Pullover Hoodie,1 Colour,19% off
656,https://www.nike.com/ca/t/sb-loose-fit-skate-chino-trousers-W5kNCZ/DA4169-010,Nike SB,Loose-Fit Skate Chino Trousers,3 Colours,17% off
657,https://www.nike.com/ca/t/sportswear-circa-lined-jacket-BKwnzm/DQ4252-010,Nike Sportswear Circa,Men's Lined Jacket,1 Colour,39% off
658,https://www.nike.com/ca/t/tottenham-hotspur-2021-22-stadium-home-football-shirt-mfrKqR/CV8198-101,Tottenham Hotspur 2021/22 Stadium Home,Women's Football Shirt,1 Colour,34% off
659,https://www.nike.com/ca/t/swoosh-run-running-jacket-pHGFDT/DD6847-010,Nike Swoosh Run,Women's Running Jacket,1 Colour,19% off
660,https://www.nike.com/ca/t/england-strike-older-football-pants-Ln7knX/DH1079-010,England Strike,Older Kids' Nike Football Pants,1 Colour,18% off
661,https://www.nike.com/ca/t/dri-fit-golf-hoodie-WFT9TV/DN1906-370,Nike Dri-FIT,Men's Golf Hoodie,1 Colour,39% off
662,https://www.nike.com/ca/t/sportswear-essential-trousers-6hWWhd/DJ6151-503,Nike Sportswear Essential,Women's Trousers,1 Colour,17% off
663,https://www.nike.com/ca/t/dri-fit-run-division-flash-1-2-zip-running-top-7nqqK4/DD6028-372,Nike Dri-FIT Run Division Flash,Men's 1/2-Zip Running Top,1 Colour,14% off
664,https://www.nike.com/ca/t/run-division-phenom-elite-flash-running-trousers-QWx83B/DD6127-010,Nike Storm-FIT Run Division Phenom Elite Flash,Men's Running Trousers,1 Colour,19% off
665,https://www.nike.com/ca/t/sportswear-swoosh-woven-dress-NKLDMg/DM6197-010,Nike Sportswear Swoosh,Women's Woven Dress,1 Colour,19% off
666,https://www.nike.com/ca/t/tottenham-hotspur-strike-older-dri-fit-football-drill-top-dqTsDs/DB7714-397,Tottenham Hotspur Strike,Older Kids' Nike Dri-FIT Football Drill Top,1 Colour,18% off
667,https://www.nike.com/ca/t/sportswear-tech-fleece-wash-shorts-WG255S/DM6519-886,Nike Sportswear Tech Fleece,Men's Wash Shorts,2 Colours,19% off
668,https://www.nike.com/ca/t/portugal-2020-stadium-away-older-football-shirt-mqxbtn/CD1038-336,Portugal 2020 Stadium Away,Older Kids' Football Shirt,1 Colour,19% off
669,https://www.nike.com/ca/t/waffle-one-se-shoes-hqqTsm/DO9782-001,Nike Waffle One SE,Men's Shoes,1 Colour,39% off
670,https://www.nike.com/ca/t/sportswear-icon-clash-long-jacket-KKWFvP/DD5088-133,Nike Sportswear Icon Clash,Women's Long Jacket,2 Colours,38% off
671,https://www.nike.com/ca/t/sportswear-style-essentials-filled-crew-top-G67xXG/DD5007-204,Nike Sportswear Style Essentials+,Men's Filled Crew Top,2 Colours,19% off
672,https://www.nike.com/ca/t/blazer-mid-77-se-younger-shoe-JRQLkS/DJ0266-100,Nike Blazer Mid '77 SE,Younger Kids' Shoe,1 Colour,18% off
673,https://www.nike.com/ca/t/sportswear-swoosh-league-woven-lined-jacket-7Sbv30/DM5479-010,Nike Sportswear Swoosh League,Men's Woven Lined Jacket,1 Colour,19% off
674,https://www.nike.com/ca/t/sportswear-tech-fleece-shorts-FD05Wf/DV0539-104,Nike Sportswear Tech Fleece,Men's Shorts,2 Colours,18% off
675,https://www.nike.com/ca/t/sportswear-woven-trousers-0RdXD4/DM5610-010,Nike Sportswear,Men's Woven Trousers,1 Colour,39% off
676,https://www.nike.com/ca/t/blazer-77-shoe-J48x5k/CJ9693-001,Nike Blazer '77,Men's Shoe,1 Colour,29% off
677,https://www.nike.com/ca/t/sportswear-woven-jacket-nDKcPq/DX1662-070,Nike Sportswear,Men's Woven Jacket,1 Colour,39% off
678,https://www.nike.com/ca/t/la-clippers-city-edition-dri-fit-nba-swingman-jersey-WJGdWT/DB4031-462,LA Clippers City Edition,Nike Dri-FIT NBA Swingman Jersey,1 Colour,19% off
679,https://www.nike.com/ca/t/sportswear-swoosh-semi-brushed-back-pullover-hoodie-p83z8R/DH1027-437,Nike Sportswear Swoosh,Men's Semi-Brushed Back Pullover Hoodie,1 Colour,19% off
680,https://www.nike.com/ca/t/sb-loose-fit-skate-chino-trousers-W5kNCZ/DA4169-010,Nike SB,Loose-Fit Skate Chino Trousers,3 Colours,17% off
681,https://www.nike.com/ca/t/sportswear-circa-lined-jacket-BKwnzm/DQ4252-010,Nike Sportswear Circa,Men's Lined Jacket,1 Colour,39% off
682,https://www.nike.com/ca/t/tottenham-hotspur-2021-22-stadium-home-football-shirt-mfrKqR/CV8198-101,Tottenham Hotspur 2021/22 Stadium Home,Women's Football Shirt,1 Colour,34% off
683,https://www.nike.com/ca/t/swoosh-run-running-jacket-pHGFDT/DD6847-010,Nike Swoosh Run,Women's Running Jacket,1 Colour,19% off
684,https://www.nike.com/ca/t/england-strike-older-football-pants-Ln7knX/DH1079-010,England Strike,Older Kids' Nike Football Pants,1 Colour,18% off
685,https://www.nike.com/ca/t/dri-fit-golf-hoodie-WFT9TV/DN1906-370,Nike Dri-FIT,Men's Golf Hoodie,1 Colour,39% off
686,https://www.nike.com/ca/t/sportswear-essential-trousers-6hWWhd/DJ6151-503,Nike Sportswear Essential,Women's Trousers,1 Colour,17% off
687,https://www.nike.com/ca/t/dri-fit-run-division-flash-1-2-zip-running-top-7nqqK4/DD6028-372,Nike Dri-FIT Run Division Flash,Men's 1/2-Zip Running Top,1 Colour,14% off
688,https://www.nike.com/ca/t/run-division-phenom-elite-flash-running-trousers-QWx83B/DD6127-010,Nike Storm-FIT Run Division Phenom Elite Flash,Men's Running Trousers,1 Colour,19% off
689,https://www.nike.com/ca/t/sportswear-swoosh-woven-dress-NKLDMg/DM6197-010,Nike Sportswear Swoosh,Women's Woven Dress,1 Colour,19% off
690,https://www.nike.com/ca/t/tottenham-hotspur-strike-older-dri-fit-football-drill-top-dqTsDs/DB7714-397,Tottenham Hotspur Strike,Older Kids' Nike Dri-FIT Football Drill Top,1 Colour,18% off
691,https://www.nike.com/ca/t/sportswear-tech-fleece-wash-shorts-WG255S/DM6519-886,Nike Sportswear Tech Fleece,Men's Wash Shorts,2 Colours,19% off
692,https://www.nike.com/ca/t/portugal-2020-stadium-away-older-football-shirt-mqxbtn/CD1038-336,Portugal 2020 Stadium Away,Older Kids' Football Shirt,1 Colour,19% off
693,https://www.nike.com/ca/t/waffle-one-se-shoes-hqqTsm/DO9782-001,Nike Waffle One SE,Men's Shoes,1 Colour,39% off
694,https://www.nike.com/ca/t/sportswear-icon-clash-long-jacket-KKWFvP/DD5088-133,Nike Sportswear Icon Clash,Women's Long Jacket,2 Colours,38% off
695,https://www.nike.com/ca/t/sportswear-style-essentials-filled-crew-top-G67xXG/DD5007-204,Nike Sportswear Style Essentials+,Men's Filled Crew Top,2 Colours,19% off
